model_name,representation,subset,domain_shift_gap,mlm_loss,mlm_loss_derived_exponential,top1_acc,top5_acc,top10_acc,rare_top1_acc,performance_gap,nav_acc,weather_acc,safety_acc,machinery_acc,vessel_acc,casualty_acc,eval_time_sec
answerdotai/ModernBERT-base,key_value,random_baseline,-0.42017543859649126,0.8234152534820763,2.2782674266013325,0.8701754385964913,0.8947368421052632,0.9017543859649123,0.8181818181818182,-0.3012715466187311,0.3684,0.0,0.0,0.0,0.963,0.8824,7.801002502441406
answerdotai/ModernBERT-base,mixed,balanced_knowledge,-0.4095505617977528,0.6823603057596836,1.9785421898183067,0.8595505617977528,0.9213483146067416,0.9382022471910112,0.6956521739130435,-0.20795321399787337,0.475,0.375,0.0,0.0,0.9311,0.9672,8.681235790252686
answerdotai/ModernBERT-base,mixed,high_knowledge,-0.38668341708542714,0.8791267172437097,2.408795228312414,0.8366834170854272,0.9020100502512562,0.9246231155778895,0.6666666666666666,-0.17672076804074965,0.5882,0.25,0.0,0.0,0.9355,0.8929,8.94731068611145
answerdotai/ModernBERT-base,mixed,low_knowledge,-0.39090909090909093,0.7946250075850194,2.213610753903975,0.8409090909090909,0.922077922077922,0.9318181818181818,1.0,-0.1796481278112918,0.6,0.2857,0.0,0.0,0.8942,0.8182,8.855409860610962
answerdotai/ModernBERT-base,mixed,medium_knowledge,-0.40835694050991506,0.6774307337983797,1.9688128242215532,0.8583569405099151,0.9291784702549575,0.9376770538243626,0.875,-0.19483828095165157,0.5556,0.1429,0.0,0.2,0.9062,0.8793,9.23319149017334
answerdotai/ModernBERT-base,mixed,random_baseline,-0.44743589743589746,0.5488151500525605,1.7312005892703453,0.8974358974358975,0.9401709401709402,0.9515669515669516,0.8571428571428571,-0.23185298986506608,0.6286,0.2,0.5,0.0,0.9575,0.9362,9.120003700256348
answerdotai/ModernBERT-base,narrative,balanced_knowledge,-0.2865853658536585,1.2211048292258966,3.390932065665899,0.7365853658536585,0.9024390243902439,0.9463414634146341,0.7209302325581395,-0.3054341243186698,0.6625,0.8235,0.0,0.5,0.7525,0.8889,4.106813430786133
answerdotai/ModernBERT-base,narrative,high_knowledge,-0.2466292134831461,1.2982673283009234,3.6629444858397266,0.6966292134831461,0.9026217228464419,0.9400749063670412,0.6181818181818182,-0.24901485047281652,0.569,0.6923,0.0,0.3333,0.7949,0.9512,3.8961336612701416
answerdotai/ModernBERT-base,narrative,low_knowledge,-0.24387755102040815,1.459647055377371,4.304440031249357,0.6938775510204082,0.8367346938775511,0.8775510204081632,0.5625,-0.27618713332999045,0.4706,0.7,0.5,0.0,0.8103,0.9565,3.558790922164917
answerdotai/ModernBERT-base,narrative,medium_knowledge,-0.30609756097560975,1.074791219008185,2.92938123756394,0.7560975609756098,0.9024390243902439,0.9349593495934959,0.5333333333333333,-0.33121985307903395,0.4815,0.7333,0.0,0.0,0.8372,0.9677,3.265448808670044
answerdotai/ModernBERT-base,narrative,random_baseline,-0.2803370786516854,1.3170255210804875,3.7323031928872354,0.7303370786516854,0.8764044943820225,0.9101123595505618,0.631578947368421,-0.28010636012828394,0.6154,0.5385,0.0,0.5,0.8019,0.9429,3.4464356899261475
answerdotai/ModernBERT-base,template,balanced_knowledge,-0.08846153846153842,2.341836954014322,10.400323942861787,0.5384615384615384,0.8,0.8461538461538461,1.0,-0.10580713635904171,1.0,1.0,0.0,0.0,0.5345,0.2,4.213428497314453
answerdotai/ModernBERT-base,template,high_knowledge,-0.18636363636363634,1.8696710652347974,6.486162524006169,0.6363636363636364,0.8522727272727273,0.875,0.0,-0.19411289598851295,0.0,1.0,0.0,0.0,0.6119,0.3333,4.333713054656982
answerdotai/ModernBERT-base,template,low_knowledge,-0.11701030927835049,2.618818897707448,13.719509867376152,0.5670103092783505,0.7525773195876289,0.7731958762886598,1.0,-0.14377933464550668,1.0,0.0,0.0,0.0,0.5978,0.5833,3.958817958831787
answerdotai/ModernBERT-base,template,medium_knowledge,-0.2554263565891473,1.6286969442704968,5.097228416533449,0.7054263565891473,0.8604651162790697,0.875968992248062,1.0,-0.2367431912973661,1.0,1.0,0.0,0.0,0.6887,0.4545,5.34021782875061
